Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,SalePriceLog,T_garage,T_Overall,target
408,840,840,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,840.0,1,2,2,4,160,4,3,13,10,4,3,0,0,2,6,308.0,1.0,5,3,5,1,1960.0,1680,0,1,0,5,1,3,3,0,15576,4,63.0,3,0,6,3,0.0,2,1,0,5,6,0,6,6,2,0,3,1,1,4,8,0,1,8,840.0,840,0,1915,1976,2,2520.0,12.083905011555967,14.0,12,177000.0
409,1071,1101,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,0,1063.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,947.0,3.0,5,2,5,1,2006.0,2172,1,1,0,5,1,2,3,0,14154,0,109.0,3,0,5,3,350.0,1,1,0,10,16,62,4,7,2,0,3,1,1,5,6,0,1,9,1063.0,1071,192,2006,2006,1,3235.0,12.542544882151384,15.0,11,280000.0
410,1050,1028,0,1,3,0,4,3,789.0,0.0,2,6,1.0,0.0,0,245.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,836.0,3.0,5,0,5,1,2008.0,2078,1,1,0,5,1,0,3,0,10800,4,85.0,3,0,5,1,100.0,3,1,0,6,21,102,4,8,2,0,3,1,1,5,6,0,1,8,1034.0,1050,0,2007,2008,2,3112.0,12.73596533201339,13.0,12,339750.0
411,1276,0,0,1,3,0,0,3,0.0,0.0,6,6,0.0,0.0,4,1276.0,1,2,2,0,0,1,3,2,2,4,3,0,1,1,4,350.0,1.0,5,3,5,1,1958.0,1276,0,1,4,2,1,3,3,0,9571,4,68.0,3,0,0,3,0.0,2,1,0,8,7,0,2,5,2,0,3,1,1,0,0,0,1,5,1276.0,1276,0,1958,1958,3,2552.0,11.002099841204238,14.0,7,60000.0
412,1056,0,0,1,3,1,4,2,1056.0,0.0,5,6,1.0,0.0,4,0.0,0,2,2,4,0,4,3,13,14,4,3,0,1,1,6,572.0,2.0,5,0,5,1,1955.0,1056,0,1,4,2,1,3,0,0,34650,4,100.0,3,0,14,3,0.0,2,1,0,0,8,0,4,5,2,0,3,1,3,4,8,0,1,5,1056.0,1056,264,1955,1955,0,2112.0,11.884489021402711,12.0,9,145000.0
413,1478,0,0,1,2,0,4,0,578.0,0.0,2,6,1.0,0.0,0,892.0,1,2,2,4,0,4,0,8,8,4,2,1,2,2,6,484.0,2.0,5,0,5,1,2009.0,1478,1,1,0,2,1,2,3,0,4403,4,70.0,1,0,0,1,432.0,3,1,0,8,21,144,4,7,2,0,3,1,1,5,6,0,1,7,1470.0,1478,0,2009,2009,4,2948.0,12.310432660854413,12.0,11,222000.0
414,1028,0,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1008.0,1,0,2,0,130,4,3,14,15,4,2,1,1,1,6,360.0,2.0,5,3,5,5,1927.0,1028,0,1,2,2,1,3,3,0,8960,4,56.0,3,0,1,4,0.0,2,1,0,5,17,0,5,5,2,0,3,1,1,4,8,0,1,5,1008.0,1028,0,1927,1950,4,2036.0,11.652687407345386,15.0,10,115000.0
415,1080,1017,0,1,3,0,4,3,50.0,531.0,1,2,0.0,1.0,2,499.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,678.0,3.0,5,3,5,1,1993.0,2097,1,1,0,5,1,2,3,0,11228,1,59.0,1,0,5,3,0.0,2,1,0,3,20,187,4,7,2,0,3,1,1,4,8,0,1,9,1080.0,1080,196,1993,1993,2,3177.0,12.337100907936573,16.0,11,228000.0
416,1340,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1316.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,396.0,2.0,5,0,5,1,2007.0,1340,0,1,0,2,1,2,3,0,8899,4,73.0,0,0,0,3,0.0,2,1,0,10,8,30,4,7,2,0,3,1,1,5,6,0,1,6,1340.0,1340,100,2007,2007,1,2680.0,12.106992367829497,12.0,11,181134.0
417,672,728,0,1,3,0,4,3,209.0,0.0,0,6,0.0,0.0,4,463.0,1,2,2,4,0,4,3,6,6,4,5,1,1,1,6,440.0,2.0,5,0,5,1,1978.0,1400,1,1,4,5,1,3,3,0,7844,4,74.0,3,0,5,3,203.0,1,1,0,5,19,0,6,6,2,0,3,1,3,4,8,0,1,6,672.0,672,0,1978,1978,0,2072.0,11.915051671812876,12.0,12,149500.0
418,1370,1254,0,1,4,0,4,3,1128.0,0.0,1,6,1.0,0.0,2,242.0,0,1,2,0,0,4,3,13,12,4,2,1,0,2,6,864.0,3.0,5,3,5,5,1918.0,2624,1,2,4,5,1,3,3,0,22420,4,86.0,0,0,6,3,0.0,2,1,0,2,6,0,5,6,0,0,3,1,3,4,8,0,1,10,1370.0,1370,0,1918,1950,1,3994.0,12.384218830913648,16.0,11,239000.0
419,756,378,0,1,3,0,4,3,312.0,0.0,0,6,1.0,0.0,4,444.0,0,2,2,1,0,4,3,8,8,4,3,0,0,1,6,240.0,1.0,5,3,5,5,1940.0,1134,1,1,1,0,1,3,3,0,8160,4,60.0,3,0,4,3,0.0,2,1,0,6,7,0,5,5,1,0,3,1,1,1,8,0,1,7,756.0,756,0,1940,1950,1,1890.0,11.744037185933616,14.0,10,126000.0
420,1056,0,0,1,3,0,4,3,775.0,0.0,1,6,1.0,0.0,4,281.0,1,2,2,4,184,4,3,12,13,4,1,1,1,1,6,304.0,1.0,5,3,5,1,1968.0,1056,0,1,0,2,1,3,3,0,8450,4,65.0,3,0,0,3,0.0,2,1,0,9,12,85,5,5,2,0,3,1,1,4,8,0,1,6,1056.0,1056,0,1968,1968,4,2112.0,11.8635823365834,14.0,10,142000.0
421,1344,0,0,1,2,2,1,1,1309.0,0.0,2,6,2.0,0.0,2,35.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,784.0,4.0,5,0,5,1,1997.0,1344,0,1,0,6,2,3,3,0,7060,4,78.0,3,0,10,4,200.0,1,1,0,2,11,0,4,7,2,0,3,1,1,2,8,0,1,8,1344.0,1344,0,1997,1998,2,2688.0,12.237086699059345,14.0,11,206300.0
422,1602,0,0,1,3,0,4,3,1246.0,0.0,0,6,0.0,1.0,2,356.0,1,2,2,4,0,4,2,5,5,4,5,1,1,2,6,529.0,2.0,5,0,5,1,1977.0,1602,0,1,2,2,1,2,3,0,16635,2,70.0,0,0,0,3,126.0,3,1,0,8,14,0,6,6,2,0,3,1,1,4,8,0,1,8,1602.0,1602,240,1977,2000,3,3204.0,12.278393307109802,12.0,12,215000.0
423,988,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,988.0,1,0,2,0,0,4,3,6,6,4,3,0,1,1,6,520.0,2.0,5,2,5,1,1954.0,988,0,1,0,2,1,3,1,1,21750,4,100.0,3,0,0,3,0.0,2,1,0,4,11,0,4,5,0,0,3,1,3,4,8,0,1,4,988.0,988,0,1954,1954,2,1976.0,11.635143097694476,14.0,9,113000.0
424,1470,1160,0,1,4,0,4,3,986.0,0.0,2,6,1.0,0.0,2,484.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,696.0,3.0,5,0,5,1,1998.0,2630,1,1,2,5,1,2,3,0,9200,4,80.0,3,0,5,3,473.0,1,1,0,8,15,66,4,8,2,0,3,1,1,4,8,0,1,8,1470.0,1470,0,1998,1998,2,4100.0,12.66032791780777,13.0,12,315000.0
425,1196,0,0,1,2,0,4,3,616.0,0.0,3,6,1.0,0.0,2,580.0,1,2,2,0,0,4,3,13,14,4,2,1,1,1,6,297.0,1.0,5,2,5,1,1956.0,1196,0,1,2,2,1,3,3,0,9000,4,72.0,3,0,0,3,74.0,1,1,0,7,12,44,4,6,2,0,3,1,1,4,8,0,1,6,1196.0,1196,0,1956,1956,2,2392.0,11.842229212112827,13.0,10,139000.0
426,707,682,0,0,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,651.0,1,2,2,4,126,2,3,6,6,4,2,2,1,1,6,240.0,1.0,5,3,5,5,1947.0,1389,1,1,2,5,1,3,1,0,3378,4,60.0,3,0,5,4,0.0,2,1,0,11,17,0,7,7,1,0,3,1,1,4,8,0,1,6,651.0,707,0,1946,1992,3,2040.0,11.813030057420569,14.0,14,135000.0
427,1644,0,0,1,2,0,4,1,1518.0,0.0,2,6,1.0,1.0,2,0.0,1,2,2,4,0,4,2,13,14,4,5,1,2,2,6,569.0,2.0,5,0,5,1,1989.0,1644,0,1,2,7,1,2,2,1,12800,4,70.0,3,0,8,3,145.0,1,1,0,10,20,0,4,7,2,0,3,1,1,4,8,396,1,5,1518.0,1644,80,1989,1989,3,3162.0,12.524526376648707,12.0,11,275000.0
428,907,0,0,1,3,0,4,3,288.0,0.0,5,6,0.0,0.0,4,619.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,352.0,1.0,5,3,5,5,1964.0,907,0,1,0,2,1,3,3,0,8593,4,77.0,0,0,0,3,0.0,2,1,0,9,12,0,5,4,2,0,3,1,3,4,8,0,1,5,907.0,907,0,1957,1957,2,1814.0,11.599176553013448,14.0,9,109008.0
429,1208,0,0,1,2,0,4,3,664.0,0.0,2,6,1.0,0.0,2,544.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,628.0,2.0,5,2,5,1,2007.0,1208,0,1,0,2,1,2,3,0,6762,4,64.0,3,0,0,3,108.0,1,1,0,11,5,54,4,7,2,0,3,1,1,5,6,0,1,6,1208.0,1208,105,2007,2007,1,2416.0,12.18280401859082,14.0,11,195400.0
430,1412,0,0,1,3,0,4,2,1005.0,0.0,2,6,1.0,0.0,2,387.0,1,2,2,4,169,4,3,6,6,4,5,1,1,2,6,576.0,2.0,5,3,5,1,1988.0,1412,0,1,4,2,1,2,3,0,11457,0,130.0,0,0,0,3,0.0,2,1,0,5,23,0,4,6,2,0,3,1,1,4,8,0,1,6,1392.0,1412,0,1988,1988,3,2804.0,12.072541252905653,15.0,10,175000.0
431,483,504,0,1,2,3,4,3,387.0,0.0,0,6,0.0,0.0,4,96.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,6,264.0,1.0,5,3,5,5,1971.0,987,1,1,4,5,1,3,3,0,1680,4,21.0,3,0,12,4,232.0,1,1,0,9,2,0,4,6,2,0,3,1,1,0,0,0,1,4,483.0,483,0,1971,1971,2,1470.0,11.35510137977666,14.0,10,85400.0
432,1088,110,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,4,901.0,1,1,2,4,0,4,3,8,8,2,3,0,0,1,6,0.0,0.0,3,1,3,6,0.0,1198,0,1,2,0,1,3,0,0,5586,4,60.0,0,0,4,4,0.0,2,1,0,11,17,98,6,6,0,0,3,1,1,0,3,0,1,7,901.0,1088,0,1920,1998,2,2099.0,11.288531131754365,7.0,12,79900.0
433,765,600,0,1,2,4,4,3,471.0,0.0,0,6,1.0,0.0,4,294.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,2,440.0,2.0,5,3,5,5,1971.0,1365,1,1,0,5,1,3,3,0,1920,4,24.0,3,0,12,4,376.0,1,1,0,10,2,36,4,5,2,0,3,1,1,4,8,0,1,6,765.0,765,240,1971,1971,1,2130.0,11.715866308966918,15.0,9,122500.0
434,926,678,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,926.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,470.0,2.0,5,0,5,1,1997.0,1604,1,1,0,5,1,3,3,0,10839,0,100.0,0,0,5,3,0.0,2,1,0,9,8,36,4,6,2,0,3,1,1,4,8,0,1,7,926.0,926,0,1997,1998,2,2530.0,12.106252310247962,12.0,10,181000.0
435,630,0,0,1,1,3,4,0,495.0,0.0,0,6,1.0,0.0,2,135.0,1,2,2,4,0,2,3,5,5,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,630,0,1,2,6,1,3,3,0,1890,4,21.0,3,0,13,4,0.0,2,1,0,8,10,0,6,4,2,0,3,1,1,4,8,0,1,3,630.0,630,88,1972,1972,2,1260.0,11.302204433654575,7.0,10,81000.0
436,827,834,0,1,3,0,4,0,385.0,344.0,2,0,1.0,0.0,2,70.0,1,4,2,4,0,4,2,12,13,4,5,1,2,2,6,550.0,2.0,5,2,5,1,1996.0,1661,1,1,0,5,1,2,3,0,10667,1,43.0,1,0,5,3,0.0,2,1,0,6,5,61,5,7,2,0,3,1,1,4,5,0,1,6,799.0,827,158,1996,1996,3,2460.0,12.264341553654152,14.0,12,212000.0
437,734,384,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,1,648.0,1,2,2,0,0,4,3,11,12,4,3,0,0,1,6,440.0,2.0,5,3,5,5,1990.0,1118,0,1,4,0,1,3,3,0,4400,4,40.0,3,0,4,4,0.0,2,1,0,1,17,0,7,6,2,0,3,1,1,4,8,0,1,6,648.0,734,0,1920,1950,0,1766.0,11.6613454700885,15.0,13,116000.0
438,904,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,884.0,1,2,2,4,105,4,2,13,14,4,3,0,2,1,6,180.0,1.0,5,3,5,5,1926.0,904,0,1,2,1,1,3,3,0,6000,4,50.0,3,0,3,4,0.0,2,1,0,0,3,0,6,6,2,0,3,1,1,4,8,0,1,4,884.0,904,0,1926,2004,3,1788.0,11.686878772093667,14.0,12,119000.0
439,694,0,0,1,2,0,4,3,365.0,0.0,3,6,0.0,0.0,4,75.0,0,2,2,4,34,4,3,14,12,2,2,1,2,1,6,352.0,1.0,5,3,2,5,1990.0,694,0,1,4,2,1,2,3,0,4280,4,40.0,3,0,1,3,0.0,2,1,0,5,6,0,5,5,1,0,3,1,1,4,8,0,1,4,440.0,694,0,1913,2002,1,1134.0,11.411446296020374,11.0,10,90350.0
440,684,512,0,0,3,0,0,2,0.0,0.0,6,6,0.0,0.0,4,684.0,1,2,2,4,0,4,3,13,14,0,3,0,0,1,6,528.0,2.0,5,3,5,5,2005.0,1196,0,1,2,0,1,2,3,0,12354,0,67.0,3,0,4,3,0.0,2,3,800,10,7,46,7,6,2,0,3,1,1,4,4,0,1,7,684.0,684,0,1920,2000,3,1880.0,11.608235644774554,15.0,13,110000.0
441,2402,0,0,1,2,0,4,1,1767.0,539.0,2,0,1.0,0.0,0,788.0,1,2,2,4,0,4,0,12,13,4,2,2,2,2,6,672.0,3.0,5,0,5,1,2008.0,2402,0,1,0,2,1,0,3,0,15431,4,105.0,3,0,0,3,200.0,3,1,0,6,16,72,4,10,2,0,3,1,3,4,8,170,1,10,3094.0,2402,0,2008,2008,3,5496.0,13.226723392728571,13.0,14,555000.0
442,1440,0,0,1,4,2,4,3,133.0,0.0,0,6,0.0,0.0,4,1307.0,0,2,2,1,0,4,3,12,13,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1440,0,1,4,2,2,1,3,0,12108,4,92.0,3,0,10,3,270.0,1,1,0,11,7,0,3,4,2,0,3,1,1,4,8,0,1,8,1440.0,1440,0,1955,1955,2,2880.0,11.6784399034478,7.0,7,118000.0
443,1128,445,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1078.0,1,2,2,4,0,4,3,8,8,4,2,1,2,2,6,360.0,2.0,5,3,5,5,1930.0,1573,0,1,4,0,1,3,3,0,6240,4,52.0,3,0,4,4,0.0,2,1,0,8,3,0,6,5,1,0,3,1,1,4,8,0,1,8,1078.0,1128,0,1930,1992,2,2651.0,12.000891794590135,15.0,11,162900.0
444,1258,0,0,1,2,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1258.0,1,2,2,4,0,4,2,14,15,4,2,1,2,2,6,648.0,3.0,5,0,5,1,2007.0,1258,0,1,0,2,1,2,3,0,3922,4,53.0,3,0,11,3,72.0,1,1,0,8,0,16,4,7,2,0,3,1,1,5,6,0,1,6,1258.0,1258,144,2006,2007,1,2516.0,12.058152515453553,13.0,11,172500.0
445,933,975,0,1,4,0,4,3,642.0,0.0,2,6,1.0,0.0,2,273.0,1,2,2,4,0,2,2,12,13,4,5,1,2,2,6,493.0,2.0,5,3,5,1,1994.0,1908,1,1,0,5,1,2,3,0,8750,4,70.0,3,0,5,3,0.0,2,1,0,9,5,133,4,7,2,0,3,1,1,4,8,0,1,8,915.0,933,144,1994,1995,2,2823.0,12.254862809699604,15.0,11,210000.0
446,1689,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1436.0,1,2,2,4,0,4,3,13,14,2,2,1,1,1,6,480.0,2.0,5,3,5,1,1956.0,1689,0,1,1,2,1,3,3,0,9855,0,73.0,3,0,0,3,0.0,2,1,0,2,7,0,4,6,2,0,3,1,3,4,0,0,1,7,1436.0,1689,0,1956,1956,3,3125.0,11.755871643580615,15.0,10,127500.0
447,1888,0,0,1,2,0,4,3,247.0,713.0,0,5,0.0,0.0,4,557.0,1,3,2,4,0,4,2,3,10,4,2,1,1,2,4,578.0,2.0,5,0,5,1,1966.0,1888,1,1,0,2,1,2,3,0,16492,0,137.0,0,0,0,3,0.0,2,1,0,8,12,0,5,6,2,0,3,1,1,4,8,0,1,6,1517.0,1888,0,1966,2002,4,3405.0,12.154779351142626,12.0,11,190000.0
448,956,930,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,930.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,431.0,2.0,5,0,5,1,1998.0,1886,1,1,2,5,1,2,3,0,11214,0,70.0,0,0,5,3,0.0,2,1,0,9,8,0,4,7,2,0,3,1,1,4,8,0,1,10,930.0,956,89,1998,1999,0,2816.0,12.205572520488492,12.0,11,199900.0
449,780,596,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,780.0,1,2,2,4,0,4,3,8,8,4,2,1,0,2,6,198.0,1.0,5,3,5,5,1937.0,1376,0,1,4,0,1,3,0,0,8600,4,50.0,3,0,4,4,0.0,2,1,0,8,9,0,5,6,0,0,3,1,1,4,8,0,1,7,780.0,780,0,1937,1950,0,2156.0,11.691071650353704,14.0,11,119500.0
450,679,504,0,1,2,0,4,3,331.0,0.0,0,6,0.0,0.0,4,318.0,1,2,2,4,0,2,3,8,8,4,3,0,1,1,6,308.0,1.0,5,3,5,5,1981.0,1183,1,1,0,0,1,3,3,0,6000,4,50.0,3,0,4,4,0.0,2,1,0,8,17,176,6,3,2,0,3,1,1,4,8,0,1,6,649.0,679,0,1948,2002,1,1832.0,11.695247021764185,14.0,9,120000.0
451,813,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,813.0,1,2,2,0,0,4,3,13,14,4,3,0,0,1,6,270.0,1.0,1,3,1,5,1932.0,813,0,1,0,2,1,2,3,0,5684,4,70.0,3,0,1,4,0.0,2,1,0,8,17,113,7,6,0,0,3,1,3,4,8,0,1,5,813.0,813,0,1930,2005,0,1626.0,11.608235644774554,6.0,13,110000.0
452,1533,0,0,1,2,0,4,1,655.0,0.0,0,6,1.0,0.0,2,878.0,1,2,2,4,0,4,3,9,10,4,5,2,1,2,6,576.0,2.0,5,3,5,1,1975.0,1533,0,1,4,2,1,2,2,1,70761,4,62.0,0,0,0,3,0.0,2,1,0,3,4,54,4,7,2,0,3,7,1,4,8,0,1,5,1533.0,1533,200,1975,1975,0,3066.0,12.542544882151384,15.0,11,280000.0
453,888,868,0,1,3,0,4,3,742.0,0.0,0,6,1.0,0.0,0,130.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,422.0,2.0,5,0,5,1,1996.0,1756,1,1,0,5,1,3,3,0,9303,0,70.0,0,0,5,3,42.0,1,1,0,9,23,122,4,6,2,0,3,1,3,4,8,0,1,7,872.0,888,144,1996,1997,1,2628.0,12.225875272826354,12.0,10,204000.0
454,786,804,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,768.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,676.0,2.0,5,2,5,1,2008.0,1590,1,1,0,5,1,2,3,0,9000,4,75.0,3,0,5,1,0.0,2,1,0,8,21,30,4,8,2,0,3,1,1,4,8,0,1,6,768.0,786,0,2008,2008,3,2358.0,12.254862809699604,14.0,12,210000.0
455,1728,0,0,1,4,2,4,3,1606.0,0.0,0,6,2.0,0.0,4,122.0,1,2,2,4,0,4,3,9,10,4,3,0,1,2,6,560.0,2.0,5,3,5,5,1976.0,1728,0,1,4,2,2,3,3,0,9297,4,63.0,3,0,10,3,0.0,2,1,0,9,11,0,4,5,2,0,3,1,1,3,8,0,1,8,1728.0,1728,0,1976,1976,0,3456.0,12.144197241812089,15.0,9,188000.0
456,1242,0,0,1,3,0,4,3,916.0,0.0,0,6,0.0,0.0,4,326.0,1,2,2,4,0,4,3,6,6,4,5,1,1,1,6,528.0,2.0,5,3,5,1,1973.0,1242,1,1,1,2,1,3,3,0,9600,4,80.0,3,0,0,3,320.0,1,1,0,11,14,0,5,7,2,0,3,1,3,4,8,0,1,6,1242.0,1242,0,1973,1973,1,2484.0,12.075394321888055,15.0,12,175500.0
457,624,720,0,0,4,0,4,3,0.0,0.0,6,6,0.0,0.0,4,624.0,0,2,2,4,96,4,3,0,0,4,3,0,0,1,6,513.0,3.0,1,3,1,5,1916.0,1344,0,1,1,5,1,3,3,0,4571,4,34.0,3,0,6,4,0.0,2,1,0,7,17,0,4,5,2,0,3,1,1,0,0,0,1,7,624.0,624,0,1916,1950,2,1968.0,11.492722757652713,8.0,9,98000.0
458,1663,0,0,1,2,0,4,1,1116.0,0.0,1,6,1.0,0.0,2,248.0,1,2,2,4,0,4,3,9,10,4,2,2,1,1,2,529.0,2.0,5,0,5,1,1954.0,1663,0,1,0,2,1,2,2,1,53227,1,70.0,0,0,0,3,0.0,2,1,0,5,4,137,5,4,2,0,3,5,0,4,8,0,1,6,1364.0,1663,224,1954,1994,2,3027.0,12.4529327234617,12.0,9,256000.0
459,833,833,0,0,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,588.0,1,2,2,4,0,2,3,11,15,2,2,1,2,1,6,228.0,1.0,5,3,5,5,1925.0,1666,0,1,1,5,1,2,3,0,5100,4,70.0,3,0,6,4,0.0,2,1,0,8,17,63,6,8,2,0,3,1,3,4,8,0,1,7,588.0,833,192,1925,1996,2,2254.0,11.989159643966598,14.0,14,161000.0
460,979,224,0,1,3,0,4,3,185.0,0.0,3,6,1.0,0.0,4,524.0,1,2,2,4,248,4,3,8,8,4,5,1,1,1,6,352.0,1.0,5,3,5,5,1950.0,1203,0,1,4,0,1,2,0,0,7015,0,70.0,0,0,4,3,161.0,0,1,0,9,3,0,3,5,2,0,3,1,1,4,8,0,1,5,709.0,979,0,1950,1950,3,1912.0,11.608235644774554,14.0,8,110000.0
461,832,1103,0,1,3,0,4,3,544.0,0.0,2,6,1.0,0.0,2,288.0,1,6,2,4,0,4,2,12,13,4,3,0,2,2,6,552.0,2.0,5,0,5,3,2009.0,1935,1,1,0,5,1,3,3,0,8004,4,75.0,0,0,5,1,110.0,3,1,0,3,21,150,4,8,2,0,3,1,1,5,6,0,1,8,832.0,832,0,2009,2009,3,2767.0,12.481561937216318,12.0,12,263435.0
462,575,560,0,1,3,0,1,3,350.0,210.0,0,1,1.0,0.0,2,0.0,1,1,2,4,0,2,2,13,14,2,3,0,2,1,6,576.0,2.0,5,2,5,5,1971.0,1135,0,1,0,5,1,2,3,0,7200,4,60.0,3,0,6,3,0.0,2,1,0,6,18,0,8,7,2,0,3,1,1,4,8,0,1,6,560.0,575,256,1936,2007,3,1695.0,11.951180395901384,14.0,15,155000.0
463,864,0,0,1,3,0,4,3,553.0,311.0,5,1,0.0,0.0,4,0.0,1,2,2,4,236,4,3,8,8,1,4,1,1,1,6,360.0,1.0,5,3,5,5,1965.0,864,0,1,2,2,1,3,3,0,8281,4,60.0,0,0,0,3,0.0,2,1,0,3,19,0,4,5,2,0,3,1,1,4,8,0,1,5,864.0,864,0,1965,1965,3,1728.0,11.04104808134268,14.0,9,62383.0
464,849,811,0,1,3,0,4,3,326.0,0.0,3,6,0.0,0.0,4,389.0,1,2,2,0,0,4,3,11,12,4,2,1,1,1,6,240.0,1.0,5,3,5,5,1939.0,1660,1,1,1,5,1,3,1,1,11988,4,74.0,0,0,6,3,0.0,2,1,0,10,6,0,6,6,2,0,3,1,3,4,8,0,1,6,715.0,849,0,1934,1995,2,2375.0,12.147913731356642,14.0,12,188700.0
465,1040,0,0,1,3,0,4,3,616.0,0.0,5,6,0.0,0.0,2,424.0,1,2,2,4,0,4,3,6,6,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1040,0,1,4,2,1,3,1,1,8430,4,60.0,3,0,0,3,136.0,1,1,0,10,5,0,4,5,2,0,3,1,1,4,8,0,1,5,1040.0,1040,0,1978,1978,3,2080.0,11.728036844587177,7.0,9,124000.0
466,1414,0,0,1,2,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1375.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,398.0,2.0,5,0,5,1,2004.0,1414,0,1,0,2,1,2,3,0,3072,4,41.0,3,0,11,4,18.0,1,1,0,7,0,20,4,7,2,0,3,1,3,4,8,0,1,6,1375.0,1414,144,2004,2004,0,2789.0,12.093687514935384,12.0,11,178740.0
467,1277,0,0,1,2,0,1,1,778.0,0.0,2,6,1.0,0.0,4,499.0,1,2,2,4,0,2,3,9,10,1,4,1,1,1,6,526.0,2.0,5,3,5,1,1970.0,1277,0,1,4,2,1,3,3,0,10628,4,85.0,3,0,0,3,0.0,2,1,0,6,12,0,4,7,2,0,3,5,0,4,8,176,1,5,1277.0,1277,0,1970,1970,1,2554.0,12.025749091398893,15.0,11,167000.0
468,888,756,0,1,3,0,4,3,386.0,0.0,3,6,0.0,0.0,4,342.0,1,0,2,4,0,4,3,8,8,4,2,2,1,1,6,312.0,1.0,5,3,5,1,1942.0,1644,1,1,0,5,1,2,3,0,9480,4,79.0,3,0,6,3,224.0,3,1,0,8,12,0,6,5,2,0,3,1,1,4,8,0,1,7,728.0,888,168,1942,1995,1,2372.0,11.894780707439258,14.0,11,146500.0
469,1634,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1626.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,866.0,3.0,5,2,5,1,2006.0,1634,0,1,0,2,1,2,3,0,11428,4,98.0,0,0,0,3,248.0,3,1,0,7,16,44,4,8,2,0,3,1,1,4,8,0,1,7,1626.0,1634,0,2006,2006,1,3260.0,12.429216196844385,15.0,12,250000.0
470,832,878,0,1,3,0,4,3,426.0,0.0,2,6,0.0,0.0,2,406.0,1,7,2,4,0,4,2,6,6,4,3,0,2,2,6,506.0,2.0,5,2,5,1,1993.0,1710,1,1,0,5,1,2,3,0,9291,0,76.0,0,0,5,3,120.0,1,1,0,8,20,70,4,6,2,0,3,1,1,4,8,0,1,7,832.0,832,144,1993,1993,2,2542.0,12.138863895836725,14.0,10,187000.0
